index
0
1994
1762
859
1559
297
1525
1173
1653
921
427
1289
601
216
1879
77
1587
1322
293
596
445
337
1756
2006
1865
683
310
1390
76
1209
1887
204
1970
1496
245
1715
373
244
1208
1891
1853
1650
810
1488
322
1154
1184
1311
98
1120
632
64
565
725
1167
1529
1952
1883
985
1659
96
667
1637
81
1477
1247
1393
890
1103
1917
1981
566
1182
238
312
1414
957
958
231
529
631
134
109
1245
1782
653
644
696
1776
1606
734
1484
1179
8
1573
299
79
812
1340
359
1128
580
741
1152
1169
219
1510
1743
420
1830
87
752
1541
1243
175
562
100
587
1927
2020
675
1162
2024
943
156
86
1615
1839
1618
721
458
1168
60
875
583
1207
1680
671
164
127
746
499
505
1888
201
688
295
1206
237
1803
1231
1913
1885
146
1679
1600
57
965
1861
1801
1435
885
30
896
1292
702
1862
679
487
501
520
212
296
584
376
769
1275
149
1746
197
1068
1268
138
1806
1939
868
1791
1412
1257
944
1555
1733
102
1989
898
942
226
733
433
848
1845
773
867
906
1492
288
856
1060
1240
776
325
211
1582
67
1502
1239
1702
649
516
652
190
979
230
435
1539
1064
385
923
1441
607
1282
1591
12
549
16
670
1736
1278
974
971
887
166
66
1054
1720
117
694
662
400
248
339
504
1949
1372
1545
610
2037
21
602
532
1991
413
1196
864
685
922
1485
913
1238
1505
1677
708
407
1163
1755
1203
735
1980
1597
1373
1786
1656
316
1089
1778
1639
1608
850
1819
15
1255
1035
2036
870
1385
343
1945
1131
763
747
506
1498
1686
1043
1450
478
1886
1543
1473
1602
1262
150
1181
104
1797
1688
637
1540
114
650
277
623
1816
1951
1868
838
2002
2015
256
822
657
1345
38
642
1440
500
1552
1499
366
1104
179
996
97
71
1835
1682
1747
692
1611
243
664
1832
591
1020
1792
53
1515
1235
442
861
1361
1519
390
155
394
377
952
727
853
332
253
1745
892
375
816
2001
1106
1171
748
1851
551
496
44
236
483
99
1491
1227
1337
640
1535
25
795
1123
523
1204
946
1798
1649
1415
1925
83
830
1568
928
387
526
508
121
588
949
1198
990
775
482
1638
1044
367
207
1480
453
311
1795
1165
1710
1824
935
756
391
802
1483
470
410
1201
1532
627
1907
1967
1357
993
997
1017
1870
917
655
1402
1096
488
334
267
1616
1725
1848
1655
1180
666
1728
600
1992
1884
1903
1900
321
1102
1341
1494
704
912
1785
1177
682
1439
1642
1354
2043
1129
1734
765
474
1752
364
136
712
1564
448
535
1000
486
1046
1279
573
1856
1707
723
1695
223
396
490
1983
1069
945
469
1768
108
39
1820
285
42
697
1993
1241
1667
246
444
936
973
1389
401
2038
1388
472
905
1202
1697
348
665
1672
525
598
1083
1055
262
247
1218
1775
1690
1732
1614
1809
824
1427
1813
425
1560
2032
1315
1613
1418
1042
221
1048
120
46
1626
722
606
1749
1187
613
1135
901
647
572
567
1306
1300
1351
541
738
1242
416
276
1712
1975
218
540
1955
2005
863
254
402
1065
1189
1509
2029
1721
1730
239
1080
59
582
1297
713
331
374
1641
858
1922
513
398
1301
176
1037
586
1405
624
1210
378
169
1108
621
737
1871
91
440
1029
616
1965
2009
1857
956
972
1269
1460
340
561
361
900
26
2019
430
961
399
1429
1098
1185
1422
1237
58
480
1142
275
177
886
419
382
24
929
1787
1599
1193
2021
872
107
1194
1365
1283
1669
47
1012
436
269
307
1394
628
1804
2031
1349
799
1419
449
1443
622
581
569
404
1112
676
1694
1788
546
115
2013
125
1633
1982
716
1660
210
986
701
1047
811
320
1461
603
1302
465
1518
691
705
103
1178
1594
1705
786
182
866
424
274
1711
609
894
1379
876
209
1468
93
750
2026
1567
1846
1899
144
841
495
397
1474
880
1837
2034
